price,possibleNewPrice,priceIncreaseProbability
27.33,181.54,0.838051
81.62,134.99,0.695344
17.44,106.96,0.674248
82.91,84.2,0.595511
18.4,127.17,0.300154
75.36,10.76,0.17622
19.26,133.39,0.033968
45.25,181.19,0.606904
28.73,115.44,0.45248
34.4,137.56,0.944084
76.98,6.02,0.933239
68.01,188.41,0.830382
68.24,37.86,0.063871
53.66,179.08,0.180235
52.03,61.98,0.309462
82.8,29.1,0.967106
53.9,56.3,0.176874
33.33,134.5,0.142583
83.19,0.32,0.744822
0.84,170.45,0.034905
65.33,27.86,0.122584
32.85,104.91,0.317535
44.81,8.73,0.987516
87.48,171.7,0.00381
82.68,96.32,0.458132
26.23,30.26,0.529419
53.47,141.69,0.858066
98.04,152.74,0.120734
99.8,79.93,0.386712
1.84,175.23,0.525614
63.89,190.04,0.851119
81.39,89.48,0.188051
10.32,198.29,0.744473
16.51,153.11,0.88464
29.68,4.46,0.439401
16.72,188.04,0.186789
53.62,62.3,0.756764
89.49,7.13,0.267316
73.29,125.62,0.876571
66.68,153.88,0.10488
81.04,101.36,0.478125
7.28,116.93,0.047709
12.67,33.81,0.179462
7.82,155.07,0.644384
60.66,121.17,0.136083
4.6,65.38,0.220924
29.86,158.95,0.94778
35.8,80.6,0.638836
81.23,72.76,0.498239
91.35,87.3,0.188918
38.64,188.9,0.750585
39.15,115.33,0.512836
42.59,170.28,0.875284
8.15,126.04,0.573338
14.64,180.01,0.973942
91.08,92.05,0.960737
30.77,20.06,0.459485
16.28,48.03,0.59601
92.3,108.24,0.28291
23.4,139.65,0.209752
71.61,17.17,0.378879
59.75,7.39,0.803057
7.78,2.59,0.203566
21.42,22.61,0.76503
36.25,129.04,0.121801
78.79,114.12,0.987704
76.73,74.59,0.777076
11.85,63.03,0.410238
36.31,116.25,0.854528
4.93,39.03,0.089696
39.55,98.56,0.777826
9.34,50.26,0.456901
94.76,41.83,0.616776
27.99,187.38,0.615869
84.84,106.66,0.621464
39.24,76.48,0.799225
11.78,188.3,0.435401
95.23,190.47,0.736732
74.75,41.4,0.816192
66.34,188.22,0.238378
61.83,40.28,0.04611
81.46,100.67,0.668045
42.35,155.06,0.631969
30.37,114.31,0.791146
60.09,196.35,0.156121
57.75,30.1,0.244231
13.03,61.42,0.577325
19.6,120.07,0.292638
22.31,149.3,0.017648
83.75,46.98,0.732037
17.28,29.85,0.282251
3.95,45.53,0.541177
12.48,17.8,0.512745
56.06,135.86,0.918245
12.47,164.91,0.488193
98.13,12.14,0.515734
27.8,125.19,0.974436
61.38,139.34,0.334301
15.78,136.93,0.042458
34.29,128.08,0.822261
9.18,2.56,0.587268
9.16,28.44,0.153613
68.94,119.62,0.084378
91.39,186.55,0.494972
89.31,143.54,0.42228
53.74,197.71,0.813841
9.3,150.64,0.994368
56.35,34.17,0.592137
98.29,57.02,0.967102
60.41,148.36,0.776884
8.53,58.92,0.154554
78.41,188.71,0.683144
38.79,51.83,0.411268
24.21,108.92,0.043337
62.97,0.09,0.140936
24.72,5.68,0.324586
19.73,143.88,0.940012
13.14,47.81,0.086077
75.57,106.93,0.632089
50.47,32.63,0.967845
98.27,101.34,0.876733
80.75,155.76,0.759212
60.1,196.23,0.078198
61.99,147.96,0.429121
25.43,137.47,0.694966
74.77,18.53,0.473993
23.69,77.07,0.02675
75.4,57.9,0.085088
20.26,123.39,0.695118
60.22,161.37,0.51238
42.81,177.35,0.947516
57.24,120.73,0.33333
12.06,24.51,0.509386
76.19,26.68,0.771817
42.17,146.25,0.439474
76.52,81.67,0.576437
88.03,164.58,0.560212
55.79,144.86,0.501365
13.61,0.12,0.836124
99.98,134.69,0.052109
67.36,90.14,0.153242
58.31,75.81,0.699694
75.26,57.11,0.453184
24.31,179.5,0.238878
89.47,46.06,0.035236
91.8,34.5,0.799533
67.88,153.6,0.043946
60.24,12.33,0.317972
56.19,179.07,0.990484
42.45,169.18,0.061039
16.6,50.63,0.442601
63.79,78.36,0.266643
3.3,161.53,0.386231
75.14,34.29,0.738142
52.26,123.59,0.884653
50.3,121.7,0.596694
97.72,171.66,0.508264
26.39,92.29,0.567265
86.44,181.54,0.096041
25.7,195.68,0.534214
61.07,78.89,0.05223
77.72,90.31,0.456939
68.73,184.57,0.938935
28.6,41.52,0.562478
9.57,64.84,0.254424
73.03,86.84,0.429667
23.89,118.67,0.192147
94.55,7.85,0.71971
73.92,160.3,0.857683
29.15,152.64,0.884007
69.37,146.69,0.927944
31.42,66.48,0.856874
20.46,97.62,0.413717
83.16,137.32,0.105177
51.68,182.88,0.924541
31.57,81.77,0.217895
37.51,65.68,0.322587
23.96,179.21,0.656607
11.74,35.06,0.624888
42.81,111.04,0.205676
77.16,11.09,0.503229
69.46,41.03,0.832704
95.89,24.58,0.317353
75.51,153.21,0.042016
53.94,54.21,0.675819
72.71,77.43,0.744698
69.84,128.72,0.472743
38.38,20.57,0.218003
97.28,182.83,0.91747
73.31,82.95,0.846783
68.04,193.46,0.524601
69.54,85.33,0.163683
34.28,48.95,0.427108
51.2,29.96,0.788892
20.38,36.69,0.826042
63.45,148.31,0.441789
43.73,25.36,0.303609
91.26,186.29,0.405252
41.91,102.67,0.056392
87.07,191.17,0.990025
70.41,79.25,0.603137
27.22,100.42,0.414532
49.58,138.3,0.984726
31.18,106.71,0.499904
22.31,88.71,0.997311
3.02,60.04,0.017668
82.63,139.71,0.224905
54.75,53.54,0.927329
89.8,165.87,0.003243
68.93,65.42,0.033631
50.1,165.28,0.438011
51.09,51.81,0.381119
28.41,156.81,0.999653
17.69,114.37,0.511192
10.36,126.5,0.353138
95.5,26.06,0.230384
31.96,163.59,0.080166
64.36,68.75,0.896377
3.32,152.94,0.986247
23.67,109.28,0.210135
94.07,77.58,0.225588
80.01,165.25,0.82065
6.0,180.96,0.539375
39.77,48.81,0.586752
10.15,126.26,0.301339
6.25,144.06,0.403938
66.65,37.65,0.658739
61.54,0.6,0.070895
11.58,116.61,0.004419
3.58,199.09,0.639507
91.42,82.38,0.020347
78.0,62.19,0.135179
47.14,9.04,0.096167
21.43,101.87,0.944267
10.96,28.17,0.595491
22.71,178.07,0.707404
34.72,74.13,0.062758
22.66,118.76,0.318441
41.55,92.9,0.426056
52.33,152.74,0.867371
98.54,172.65,0.744784
49.28,127.27,0.762648
77.95,127.99,0.310853
66.53,27.23,0.176266
83.93,55.36,0.470439
79.4,41.93,0.648278
10.76,37.6,0.469235
10.65,14.3,0.61235
2.54,4.65,0.813735
98.28,84.19,0.628678
52.46,36.15,0.007032
67.8,145.25,0.775156
6.49,33.79,0.279844
88.43,172.8,0.413964
81.02,95.37,0.862399
70.97,158.29,0.052605
19.57,22.31,0.994069
35.2,172.46,0.311427
69.52,103.8,0.855432
49.74,153.88,0.821463
67.86,197.51,0.839127
45.35,118.47,0.856326
64.18,3.02,0.505474
69.23,156.52,0.471265
50.67,72.24,0.447308
85.99,33.63,0.124469
1.24,73.89,0.413805
21.11,155.67,0.1053
75.5,118.2,0.009791
71.25,170.9,0.428324
15.89,24.88,0.236956
88.56,50.31,0.179512
48.21,91.34,0.014749
52.93,51.88,0.052532
93.31,181.32,0.59717
28.3,191.8,0.091111
61.11,32.84,0.769093
9.68,125.57,0.482511
43.39,90.33,0.691583
92.99,109.4,0.82344
57.59,144.05,0.895587
77.09,45.8,0.221462
46.08,40.89,0.870474
57.8,110.45,0.192102
72.73,177.74,0.927742
18.21,58.03,0.776436
14.9,151.52,0.057479
13.76,174.25,0.0196
53.62,100.8,0.64931
0.51,197.35,0.723228
60.18,0.45,0.580959
49.55,103.99,0.691693
52.64,164.99,0.943364
21.12,129.32,0.932689
2.7,63.72,0.775736
61.21,65.39,0.018426
60.31,172.33,0.627851
7.48,114.08,0.057694
91.54,86.43,0.598213
6.87,23.82,0.136233
2.34,40.99,0.060201
15.23,141.41,0.240315
17.55,140.48,0.475425
60.3,193.29,0.344784
67.62,164.88,0.192946
49.02,170.59,0.702862
85.79,119.33,0.679865
13.34,31.26,0.273179
60.82,116.96,0.255507
45.45,13.79,0.434326
16.78,186.17,0.686966
32.79,152.5,0.614845
83.98,171.04,0.32419
80.0,125.43,0.575319
86.9,26.3,0.230893
92.31,193.26,0.858969
47.19,111.31,0.723121
92.02,2.17,0.340009
93.54,58.04,0.12687
74.21,133.57,0.978507
88.08,61.05,0.47324
63.21,59.49,0.392595
40.06,28.32,0.374522
69.58,81.42,0.910804
43.89,193.68,0.874668
36.19,130.58,0.518767
79.45,60.24,0.596782
98.56,36.27,0.886588
68.82,189.53,0.769641
19.56,131.99,0.199163
33.63,29.14,0.50267
24.64,82.9,0.226553
21.7,170.45,0.088886
96.06,157.77,0.302203
18.37,122.17,0.789824
48.89,17.89,0.132007
66.9,182.3,0.933751
28.8,100.1,0.567785
50.16,183.56,0.723921
41.29,181.92,0.247009
32.61,101.65,0.689507
49.5,49.13,0.851163
93.41,163.38,0.547189
96.67,60.03,0.364164
56.82,118.3,0.502221
10.02,198.46,0.237941
21.35,72.2,0.876984
92.88,20.26,0.584708
21.87,89.1,0.882206
85.82,175.19,0.12647
14.82,97.58,0.357958
78.14,187.57,0.525752
32.93,71.37,0.221509
36.3,24.39,0.203035
6.94,160.12,0.027615
22.99,95.64,0.79353
35.23,25.52,0.631044
53.13,107.78,0.90805
1.07,177.79,0.145118
40.67,23.42,0.911208
88.22,26.73,0.714885
62.62,125.26,0.508128
42.31,66.78,0.616965
6.9,6.19,0.203309
22.69,144.6,0.704912
93.03,134.94,0.249183
10.55,35.36,0.630733
97.01,12.6,0.796024
99.51,37.06,0.778415
71.6,33.78,0.269886
24.95,24.53,0.679326
4.49,100.02,0.893652
64.77,61.77,0.374412
79.57,65.69,0.002589
6.36,14.8,0.823257
10.69,99.24,0.836145
57.71,132.91,0.91137
66.1,147.5,0.680484
34.41,153.06,0.797242
40.13,138.13,0.131213
72.71,45.57,0.489665
4.17,145.79,0.305076
61.62,57.12,0.419938
60.54,90.15,0.68666
6.86,152.49,0.936546
63.15,98.53,0.007175
5.97,27.05,0.711955
70.05,29.48,0.844612
38.47,109.41,0.919513
73.35,155.46,0.157458
37.56,33.77,0.167294
57.31,188.51,0.539012
80.51,105.42,0.815958
68.45,109.65,0.849241
2.71,64.56,0.757157
22.72,146.69,0.961241
35.96,163.65,0.582565
11.05,10.33,0.486472
92.11,83.68,0.472631
10.51,31.25,0.52595
49.25,135.49,0.01737
35.74,82.8,0.16405
56.01,113.27,0.534007
22.96,181.06,0.680161
99.55,117.7,0.550585
82.39,36.57,0.325407
1.1,155.59,0.80956
68.49,13.84,0.19343
18.02,197.21,0.037144
40.3,16.11,0.823938
69.44,62.08,0.495394
35.03,145.42,0.005319
31.04,72.21,0.954665
80.54,141.32,1.61E-4
99.71,8.25,0.710493
79.87,135.85,0.488693
36.81,10.93,0.934863
20.97,195.59,0.71563
5.83,155.35,0.357411
85.52,183.43,0.113287
11.28,190.89,0.674669
43.63,149.62,0.457459
76.48,170.57,0.389083
49.24,51.15,0.96374
13.46,111.5,0.985204
69.92,57.46,0.643921
2.59,137.16,0.506002
51.51,93.96,0.379774
17.59,92.14,0.042403
93.45,28.76,0.12193
77.33,14.23,0.285577
85.29,56.11,0.143408
42.29,55.17,0.802533
74.4,67.38,0.551336
85.06,2.82,0.816757
24.37,129.1,0.139084
73.23,50.03,0.038991
12.68,171.3,0.918779
2.09,141.04,0.078047
64.35,199.54,0.257292
87.11,99.69,0.543677
39.95,12.52,0.815492
72.96,185.16,0.555831
85.07,74.41,0.500788
79.93,144.67,0.716923
2.56,157.79,0.348761
0.75,137.42,0.952475
57.43,147.95,0.784699
82.43,122.44,0.044356
49.2,152.62,0.635868
99.71,52.79,0.279933
51.23,69.98,0.797786
9.85,151.76,0.827238
87.67,70.21,0.752188
2.14,198.31,0.174656
93.81,89.56,0.511887
41.38,191.29,0.994744
35.64,126.23,0.771719
89.72,47.74,0.903379
81.7,80.98,0.490008
57.99,11.13,0.882316
59.76,77.39,0.148672
32.22,172.87,0.256886
59.17,10.96,0.050778
84.18,53.33,0.509609
76.61,157.98,0.142841
63.31,39.81,0.350167
49.03,176.16,0.597955
81.28,164.18,0.134751
77.23,63.37,0.289341
4.54,34.31,0.262408
51.32,129.68,0.018383
25.65,55.93,0.698527
34.85,163.28,0.054902
64.53,124.98,0.459034
15.57,22.98,0.990308
75.56,99.92,0.202762
62.35,119.79,0.808227
90.2,26.21,0.040586
41.73,116.52,0.326148
85.64,65.33,0.091616
2.9,196.31,0.061079
31.47,145.2,0.059482
73.47,57.99,0.099821
66.48,99.72,0.322623
62.62,173.58,0.609561
99.83,187.65,0.435767
15.56,191.09,0.278447
10.85,197.35,0.026277
29.62,137.5,0.72169
54.16,56.96,0.386728
34.51,40.98,0.891713
15.73,20.3,0.458577
68.49,70.74,0.87769
34.94,9.5,0.762813
88.68,24.21,0.429433
21.82,25.26,0.350397
33.1,166.53,0.773565
90.01,125.92,0.253551
79.88,151.49,0.158786
68.52,5.06,0.750696
3.94,87.59,0.346323
91.1,24.25,0.092253
24.35,30.76,0.397473
23.83,179.45,0.047487
29.4,17.06,0.470861
31.56,174.96,0.647004
5.84,36.39,0.467478
93.65,63.4,0.031168
31.79,90.48,0.713845
20.28,181.64,0.138052
97.82,86.55,0.086377
45.12,103.94,0.639227
31.22,59.14,0.109043
46.63,163.01,0.667961
25.55,66.96,0.329078
92.27,108.06,0.38947
40.61,14.94,0.341399
84.97,112.54,0.790929
81.82,152.81,0.012651
91.48,184.39,0.47089
95.94,105.48,0.993753
35.6,22.04,0.981473
12.67,114.22,0.420319
76.51,90.13,0.016897
4.99,185.59,0.620466
61.27,33.31,0.59023
50.99,141.95,0.687984
30.55,112.68,0.235095
27.26,87.64,0.366282
76.01,129.46,0.195883
97.43,0.95,0.927563
44.22,121.73,0.810921
35.85,47.68,0.64666
73.54,93.11,0.677295
28.33,8.1,0.256192
44.64,2.65,0.339386
59.79,198.31,0.04736
49.11,43.33,0.838695
50.48,39.15,0.338806
0.84,126.17,0.469843
62.84,131.52,0.086449
67.95,16.4,0.023311
21.7,96.02,0.833831
15.82,21.99,0.973077
80.77,145.63,0.810994
68.51,177.76,0.847145
15.22,111.43,0.257713
4.71,5.27,0.058214
15.36,120.81,0.373534
57.37,143.0,0.974596
23.36,32.14,0.253713
31.73,155.19,0.978856
68.44,15.77,0.750066
55.68,145.73,0.741452
74.17,4.91,0.063908
36.99,164.01,0.273481
94.14,145.98,0.621593
95.05,18.06,0.408307
70.74,91.07,0.160523
26.07,162.17,0.884605
51.07,89.79,0.145406
32.36,146.84,0.898719
59.8,156.33,0.493733
22.26,82.04,0.89434
50.18,73.59,0.890116
59.48,134.37,0.041524
91.27,21.34,0.657774
92.17,47.66,0.700896
16.16,10.97,0.600061
24.74,27.15,0.59544
45.51,16.87,0.465697
51.02,72.02,0.141258
12.81,13.06,0.690044
57.8,79.16,0.686685
79.6,163.98,0.955309
33.48,6.02,0.339656
24.09,148.54,0.450491
99.3,88.63,0.736606
77.18,95.28,0.724839
80.34,14.7,0.929638
33.63,111.5,0.865939
80.36,187.89,0.49634
79.94,147.4,0.716572
39.6,56.51,0.759446
5.37,54.08,0.716388
75.32,175.37,0.439352
30.93,187.99,0.130207
13.68,110.47,0.246082
38.23,158.15,0.241391
63.64,57.37,0.490191
71.85,92.3,0.054862
1.53,33.56,0.192835
45.95,156.56,0.100856
83.87,14.12,0.889132
7.66,154.69,0.659698
86.25,137.26,0.128242
2.4,169.09,0.664397
44.04,120.47,0.90739
82.34,110.11,0.377797
4.8,47.29,0.061335
89.78,92.18,0.802663
68.29,36.31,0.136383
99.72,48.03,0.456449
6.8,154.69,0.978711
94.64,173.68,0.339419
10.05,134.79,0.177066
72.38,128.63,0.529201
64.14,178.75,0.433368
13.02,115.07,0.152282
46.09,158.96,0.751649
90.56,56.08,0.49102
32.38,44.22,0.193425
51.82,73.57,0.582834
85.06,87.69,0.550036
70.93,128.38,0.927633
88.43,24.92,0.130727
49.05,84.94,0.333446
77.05,51.91,0.507132
72.61,166.0,0.663581
76.85,125.21,0.335055
79.72,95.53,0.388521
98.34,69.99,0.684686
54.47,123.33,0.65078
89.49,158.3,0.839007
68.75,177.85,0.701926
7.7,68.56,0.502641
94.2,107.7,0.42031
79.67,136.74,0.331846
95.24,9.15,0.440271
26.6,120.63,0.729985
95.02,69.55,0.664927
73.5,15.91,0.827473
45.19,116.04,0.463266
86.79,67.55,0.403908
70.8,185.91,0.208241
85.84,124.95,0.432379
52.25,130.38,0.457763
13.48,94.72,0.698591
24.89,135.43,0.648731
78.65,182.48,0.133831
57.12,163.09,0.721173
71.96,2.78,0.711238
21.39,59.42,0.342768
13.38,25.84,0.896716
17.53,182.25,0.01281
99.52,57.29,0.173034
90.95,16.99,0.110507
47.65,82.78,0.319372
10.54,180.4,0.158306
72.3,8.93,0.226456
15.29,175.87,0.112024
9.41,183.38,0.654413
89.01,133.67,0.202607
19.9,155.05,0.637933
96.74,31.91,0.74826
48.96,147.91,0.149961
82.65,91.04,0.861151
96.9,160.09,0.136137
40.17,20.95,0.192358
21.05,92.6,0.409853
72.77,187.41,0.816681
52.46,168.56,0.981216
55.2,175.95,0.251659
85.12,170.33,0.808335
17.41,147.23,0.050741
4.2,128.54,0.379069
26.64,190.35,0.699128
32.25,107.79,0.925373
60.75,138.5,0.884288
23.37,197.12,0.957323
0.3,175.17,0.995203
52.17,12.52,0.49318
27.14,47.35,0.730896
72.1,21.31,0.215926
90.09,143.25,0.447025
42.83,105.41,0.462661
76.04,173.98,0.738946
2.95,178.7,0.655346
30.42,17.77,0.321759
38.56,84.1,0.510459
79.34,198.75,0.515737
33.77,121.65,0.169124
75.19,145.81,0.24415
90.77,141.6,0.612881
77.3,35.19,0.98685
48.88,197.35,0.265088
81.69,98.89,0.365735
77.39,52.34,0.212457
73.04,72.28,0.148175
49.03,112.87,0.750818
13.78,163.32,0.294067
44.02,194.29,0.996002
39.39,113.67,0.015867
79.53,180.31,0.683991
54.26,162.27,0.615061
90.59,100.73,0.390006
34.06,44.81,0.471098
6.27,11.83,0.647017
31.52,109.6,0.030036
12.99,129.57,0.559797
51.82,101.71,0.93184
84.48,37.24,0.757931
39.48,72.05,0.661239
88.72,100.56,0.973377
83.39,175.67,0.862972
74.83,89.53,0.275786
63.94,112.21,0.955666
59.84,82.19,0.458979
1.9,68.79,0.058921
4.91,143.91,0.198822
21.2,98.52,0.836645
15.07,110.43,0.147284
58.01,13.22,0.39958
52.73,105.98,0.8875
67.45,102.1,0.31619
5.77,90.21,0.744952
34.29,84.8,0.390648
41.2,122.66,0.472004
49.12,51.34,0.688328
47.72,68.38,0.235483
88.49,177.64,0.253617
79.69,36.79,0.625114
35.74,86.31,0.674581
62.53,73.33,0.346626
3.92,161.33,0.62848
70.09,121.99,0.196396
7.2,43.8,0.487514
98.23,191.51,0.960439
62.57,115.89,0.093851
10.36,118.92,0.212434
57.34,112.19,0.716745
39.24,95.11,0.072794
63.94,131.97,0.69452
78.96,47.66,0.850373
25.34,121.77,0.224025
70.63,48.08,0.933514
29.15,75.16,0.495583
67.69,92.65,0.18834
74.58,181.97,0.859984
0.71,98.59,0.616505
55.46,142.81,0.855137
49.54,47.6,0.826328
7.22,40.9,0.784855
69.46,116.79,0.481156
21.87,190.72,0.624114
