price,possibleNewPrice,priceIncreaseProbability
12.97,6.02,0.232918
0.29,3.93,0.058587
35.07,178.13,0.241209
38.25,191.49,0.680356
90.23,68.66,0.041854
9.2,179.4,0.696988
98.68,174.77,0.962315
54.4,160.02,0.432062
48.74,101.13,0.348108
7.67,126.25,0.462533
9.12,70.16,0.273326
10.85,42.64,0.127122
81.29,8.41,0.306619
6.49,66.92,0.99678
16.77,108.46,0.653457
3.93,153.57,0.998455
28.91,155.33,0.27689
74.37,151.23,0.890129
77.47,88.12,0.716105
67.22,117.44,0.817368
92.03,8.52,0.135041
93.49,44.26,0.717048
63.35,150.11,0.799609
33.01,106.06,0.271832
74.72,72.02,0.405571
64.4,101.32,0.030746
63.94,157.51,0.960999
14.77,22.32,0.689886
14.27,188.54,0.815175
88.23,13.82,0.538099
25.48,168.93,0.764663
68.37,100.91,0.802087
35.85,6.57,0.348571
40.82,111.25,0.332839
68.74,196.1,0.657292
43.6,181.41,0.441064
94.24,110.82,0.457541
0.03,25.06,0.066001
2.36,192.19,0.713613
1.23,14.62,0.124056
20.68,179.21,0.739437
92.44,159.6,0.277371
9.59,42.96,0.124345
43.32,186.11,0.355936
83.77,164.06,0.160198
91.25,173.22,0.800115
31.93,26.36,0.978456
86.91,183.84,0.225561
98.42,98.72,0.749465
20.87,49.28,0.183026
2.81,169.26,0.666255
2.31,197.47,0.447399
76.32,102.72,0.64165
7.89,132.61,0.450798
98.64,161.23,0.597966
38.6,17.05,0.42323
5.24,99.37,0.376887
60.95,120.78,0.242444
73.12,185.59,0.894381
68.81,97.4,0.165316
72.7,69.54,0.509553
64.39,33.09,0.431478
23.62,196.74,0.261843
6.94,71.8,0.032808
12.1,143.29,0.799596
32.68,31.48,0.738692
5.7,10.77,0.413215
78.24,134.78,0.187218
46.51,78.46,0.583204
93.41,38.28,0.599326
63.41,82.43,0.139674
62.2,168.72,0.470688
36.49,90.85,0.334376
47.63,184.97,0.641193
79.33,16.97,0.47506
75.75,62.59,0.052337
4.13,185.44,0.937756
95.88,34.17,0.568743
68.36,109.37,0.325197
20.98,163.37,0.673366
5.66,91.21,0.795611
17.84,43.61,0.030329
44.23,115.86,0.458996
88.65,12.24,0.65067
59.23,24.35,0.588156
52.06,86.69,0.171881
77.02,44.39,0.876331
84.07,46.97,0.971557
3.66,195.39,0.296432
40.39,8.17,0.049932
33.16,0.83,0.279585
27.76,1.04,0.828816
66.73,35.36,0.980754
79.11,176.79,0.890416
47.53,46.4,0.681429
77.4,97.15,0.805668
59.66,144.37,0.785284
55.6,198.1,0.33689
19.64,9.96,0.080802
22.09,18.97,0.624282
86.04,163.24,0.710559
45.64,171.71,0.332791
52.21,54.74,0.632247
12.79,49.85,0.919371
59.93,134.35,0.860866
1.84,115.91,0.127089
61.84,124.69,0.820643
16.12,90.94,0.889987
68.68,52.75,0.132113
78.85,41.0,0.081154
86.67,189.36,0.834068
10.33,113.36,0.917978
90.96,11.64,0.658428
15.15,29.39,0.486895
95.82,68.94,0.601898
84.02,160.44,0.320692
90.03,18.59,0.781951
24.9,175.77,0.482197
69.43,152.64,0.833478
49.19,95.68,0.328341
46.13,199.53,0.850385
46.64,155.23,0.369411
66.86,123.62,0.854537
39.97,90.88,0.143053
70.17,117.25,0.780607
47.78,120.02,0.20613
33.29,72.76,0.094245
38.66,166.29,0.546995
53.25,109.4,0.054215
95.67,177.53,0.444714
12.44,121.28,0.725197
49.1,130.53,0.981035
53.85,98.01,0.632152
77.57,72.36,0.647992
34.65,78.4,0.201769
26.2,23.34,0.313276
5.58,38.5,0.190617
81.9,84.96,0.903307
35.68,135.88,0.279225
68.1,37.28,0.6584
44.33,60.54,0.089215
43.41,166.91,0.495541
31.94,144.69,0.52659
84.28,87.49,0.594101
3.57,6.67,0.584896
4.33,160.05,0.681988
32.76,32.31,0.370754
70.03,109.26,0.949983
11.16,96.37,0.001466
51.75,191.9,0.037912
9.26,0.12,0.327396
42.87,193.36,0.017171
39.84,34.42,0.854536
60.24,4.22,0.811362
63.16,90.77,0.286272
32.43,17.47,0.543475
16.73,41.64,0.315529
95.51,54.55,0.039287
46.56,134.46,0.524027
59.33,99.76,0.239275
84.85,14.67,0.875938
22.18,132.19,0.83422
76.22,170.54,0.517167
93.15,186.37,0.723445
31.6,118.39,0.644286
4.67,150.86,0.251786
62.31,197.32,0.62092
42.47,189.81,0.886443
55.54,180.45,0.373295
95.97,119.27,0.493996
32.82,128.37,0.266699
3.14,118.72,0.539303
33.4,91.84,0.073558
73.76,48.91,0.891793
80.09,127.32,0.511481
72.67,181.92,0.952654
74.54,21.02,0.922555
7.9,135.3,0.142517
85.82,55.92,0.546883
30.56,110.63,0.468927
9.36,20.85,0.124108
26.9,144.18,0.653945
95.02,1.67,0.143843
84.77,122.94,0.793821
52.21,148.64,0.413467
93.99,148.58,0.566286
7.85,151.4,0.970744
95.38,52.92,0.83968
7.32,129.11,0.036953
5.91,195.6,0.086996
41.37,46.09,0.278485
5.51,184.32,0.103764
49.12,68.4,0.262653
89.49,133.62,0.180485
80.27,90.18,0.595411
38.97,64.97,0.518534
5.14,174.23,0.799951
91.93,100.89,0.405781
87.52,94.7,0.818174
62.47,32.62,0.508904
1.12,53.41,0.920694
41.65,66.19,0.789944
81.85,9.05,0.421527
57.7,157.07,0.633007
93.47,142.09,0.583621
96.3,119.68,0.063486
9.28,39.99,0.440703
6.09,195.23,0.668389
14.74,177.76,0.466182
93.77,139.26,0.366284
40.87,69.25,0.404439
55.17,167.39,0.334648
91.74,143.96,0.504182
81.07,3.15,0.658466
17.93,62.53,0.514898
11.75,92.58,0.016362
65.11,9.49,0.329733
13.55,83.44,0.540447
39.38,12.87,0.082626
92.04,69.64,0.866785
42.37,43.5,0.881761
94.75,138.74,0.9998
44.1,80.33,0.53035
53.6,57.87,0.533112
53.85,116.06,0.440888
63.88,125.54,0.759844
83.17,177.62,0.178861
38.07,197.61,0.448243
53.08,191.16,0.411752
33.88,68.44,0.40583
3.57,107.69,0.521355
66.97,115.36,0.1818
9.51,184.47,0.340921
39.08,168.82,0.309327
76.24,84.71,0.779547
55.41,182.54,0.734771
82.16,93.23,0.917295
65.88,189.35,0.559878
96.28,63.37,0.215522
41.17,138.38,0.897505
37.78,8.57,0.054476
14.55,28.53,0.645223
63.4,164.77,0.94771
67.53,49.54,0.869873
86.8,92.93,0.600829
73.85,95.1,0.497386
14.61,17.93,0.887521
9.48,58.14,0.265281
54.01,45.8,0.763037
83.04,6.27,0.741616
29.57,36.63,0.875118
93.21,169.06,0.386786
79.17,190.85,0.962711
8.75,66.66,0.548668
62.28,120.11,0.148435
28.06,44.43,0.273974
55.44,95.64,0.573178
75.39,136.94,0.398137
69.69,3.69,0.92899
49.65,9.56,0.473303
60.36,182.14,0.804845
59.56,71.17,0.311523
9.81,92.04,0.151196
60.66,29.27,0.782495
15.55,102.36,0.922574
89.01,91.62,0.708446
67.64,82.94,0.198771
54.18,87.45,0.361175
27.01,137.7,0.987311
77.0,77.4,0.977897
37.88,33.18,0.942561
10.92,194.7,0.585268
7.95,134.05,0.41673
71.94,170.25,0.138639
48.02,131.29,0.398427
78.84,160.46,0.851802
70.59,106.81,0.855948
11.22,146.42,0.588846
44.68,122.78,0.942102
68.97,95.63,0.213597
92.26,40.62,0.139415
35.67,67.43,0.914808
89.44,84.15,0.229748
36.99,160.35,0.239933
14.2,168.49,0.508865
49.26,6.06,0.041987
18.54,60.74,0.778684
64.25,139.09,0.859633
19.33,142.89,0.729748
94.71,145.17,0.668951
12.92,171.02,0.562114
6.48,11.31,0.147097
56.87,8.94,0.319857
62.53,67.77,0.925679
1.79,136.73,0.964886
41.25,190.72,0.059693
38.37,155.21,0.76892
55.99,196.01,0.542468
84.09,23.06,0.034197
18.46,129.96,0.02648
20.27,52.45,0.386673
0.06,94.45,0.504138
97.25,67.36,0.139851
99.98,129.78,0.02363
13.19,193.94,0.269518
6.06,130.26,0.196458
92.98,37.36,0.933069
66.22,53.04,0.350972
17.71,22.98,0.822129
88.02,177.92,0.427716
93.41,191.29,0.861022
68.09,23.64,0.746982
80.2,174.1,0.310413
69.31,70.78,0.428032
99.9,12.81,0.456183
13.43,89.07,0.746095
90.43,64.0,0.056026
21.03,134.46,0.992556
9.46,62.06,0.175233
96.19,42.98,0.29261
5.44,146.61,0.110189
35.0,189.02,0.341858
61.15,122.44,0.711697
5.9,139.78,0.579534
80.96,193.69,0.565825
55.77,77.27,0.023838
86.4,128.62,0.449632
93.42,88.67,0.878559
23.1,178.33,0.082079
76.37,65.91,0.276175
73.32,137.0,0.062607
16.32,87.75,0.769002
38.71,122.97,0.704084
42.58,174.13,0.706849
75.37,43.22,0.192893
44.94,151.52,0.658841
63.01,27.41,0.663371
9.83,11.09,0.932463
99.69,64.67,0.670162
76.17,196.01,0.820128
77.42,113.69,0.540587
55.44,49.17,0.94008
99.35,186.66,0.847201
78.13,75.85,0.333873
99.44,116.18,0.962266
67.12,24.22,0.408025
67.55,21.81,0.342025
74.2,15.96,0.356122
29.66,4.31,0.887156
5.92,137.04,0.034573
89.48,50.64,0.781459
69.33,48.22,0.97729
78.62,153.93,0.515142
78.75,131.83,0.080662
50.01,199.38,0.040657
25.67,149.52,0.650911
68.06,180.4,0.92312
51.77,148.37,0.833753
22.02,167.14,0.966208
7.94,182.14,0.715835
7.59,11.99,0.697198
91.51,83.38,0.544699
71.0,40.18,0.657378
41.68,61.78,0.927472
88.49,117.35,0.08938
35.46,54.89,0.577932
7.36,124.58,0.060706
59.6,20.03,0.149068
11.49,103.38,0.579457
68.28,40.13,0.047538
97.21,191.49,0.90759
52.94,190.06,0.433085
74.71,172.59,0.169082
13.46,52.85,0.087732
6.98,60.68,0.892656
95.34,23.49,0.645593
91.98,169.4,0.275081
43.13,140.35,0.126
5.45,48.04,0.452623
67.25,45.59,0.553221
89.84,154.64,0.722819
61.64,13.46,0.090636
79.76,71.84,0.561038
78.42,172.92,0.902529
44.13,25.6,0.067972
29.65,74.53,0.391638
39.39,150.25,0.603669
64.91,53.9,0.475781
64.24,46.45,0.296377
67.41,178.81,0.764883
83.62,28.87,0.642514
25.69,47.65,0.404954
14.09,69.21,0.866635
5.79,54.17,0.664267
94.01,152.46,0.213281
61.45,129.93,0.16741
74.94,110.24,0.068956
44.14,111.82,0.824924
83.9,138.9,0.231885
85.31,7.62,0.672017
5.15,0.71,0.776262
22.99,7.64,0.902909
91.76,125.99,0.609898
92.0,34.06,0.673602
36.35,51.21,0.859857
28.38,159.07,0.722668
44.32,43.4,0.797058
97.48,147.75,0.426466
64.49,61.68,0.832012
12.89,86.97,0.633385
38.85,12.01,0.680874
96.49,5.12,0.004317
47.4,167.59,0.661599
45.47,134.75,0.788727
2.09,92.03,0.078998
30.22,146.07,0.074282
8.04,141.21,0.186454
89.47,18.78,0.821775
75.48,88.88,0.459473
10.01,16.38,0.116822
64.77,64.19,0.117428
54.02,184.66,0.387885
52.95,82.24,0.517128
6.7,176.69,0.13116
65.95,153.47,0.294137
69.79,83.31,0.392946
58.67,168.98,0.82129
87.7,50.78,0.757488
97.41,156.91,0.611195
4.92,38.56,0.413001
97.61,4.48,0.930655
66.21,108.73,0.482543
55.99,138.57,0.886266
61.34,154.93,0.843388
41.28,89.73,0.145593
18.42,41.34,0.174243
42.02,45.54,0.887565
75.29,109.72,0.691579
25.6,182.8,0.436282
25.36,62.29,0.613937
17.45,189.05,0.778444
89.02,87.74,0.647569
35.98,113.74,0.04703
6.45,172.97,0.96142
4.57,82.13,0.370538
63.0,150.08,0.129208
37.79,50.7,0.832774
31.34,42.57,0.198212
62.74,154.51,0.804448
59.84,180.0,0.40702
77.82,102.86,0.533173
25.57,91.68,0.548703
77.72,112.38,0.59823
52.31,19.69,0.664103
33.63,52.17,0.932862
24.17,23.2,0.676625
29.33,126.58,0.419021
88.36,100.72,0.94138
24.06,181.08,0.193384
74.84,17.28,0.095899
69.1,17.3,0.441902
86.13,179.04,0.35696
14.45,7.56,0.572927
49.58,99.93,0.720271
39.38,156.62,0.76263
30.96,112.33,0.770617
54.88,50.97,0.274456
90.29,5.81,0.805248
0.33,132.52,0.027198
5.52,162.79,0.190339
78.88,134.38,0.280964
89.36,185.67,0.708684
99.37,108.48,0.231169
1.87,72.74,0.687639
63.79,178.63,0.748499
91.95,57.55,0.912997
21.7,72.63,0.525561
41.86,143.63,0.401812
11.55,162.63,0.833266
1.02,168.14,0.61231
97.31,198.67,0.84358
69.18,150.5,0.370516
51.24,112.0,0.728547
70.3,16.98,0.871951
12.5,137.75,0.233792
72.35,144.71,0.425068
91.3,34.69,0.180316
83.57,101.01,0.915567
79.9,26.36,0.950352
53.73,36.77,0.233535
60.2,47.24,0.837355
41.76,60.48,0.486723
61.84,129.97,0.60973
74.37,109.39,0.763217
70.09,129.49,0.47235
11.08,49.86,0.467213
17.02,145.35,0.075867
79.01,87.4,0.966305
17.38,8.13,0.384839
27.17,18.23,0.013397
49.9,56.58,0.182017
39.15,86.71,0.368503
98.68,0.88,0.165057
1.01,63.86,0.394741
85.99,80.62,0.937569
45.07,79.01,0.460126
68.74,53.42,0.459653
32.76,25.97,0.485333
74.59,47.88,0.501906
30.44,41.41,0.352636
0.34,70.03,0.435886
8.94,194.31,0.469512
33.06,141.57,0.934923
24.51,112.57,0.070849
22.93,176.69,0.290351
37.94,53.15,0.776818
93.5,66.56,0.555108
98.6,46.88,0.10198
18.77,161.64,0.391432
66.63,131.29,0.559363
94.53,34.47,0.651122
3.61,47.87,0.417442
41.4,13.89,0.481607
19.05,103.23,0.166295
75.98,36.19,0.301613
85.76,69.74,0.1218
91.29,23.87,0.796367
5.08,79.19,0.055386
84.9,126.32,0.160527
16.6,102.89,0.165473
38.84,123.18,0.980974
63.45,132.4,0.410883
85.48,66.14,0.261481
82.48,4.71,0.183795
23.62,21.89,0.304383
29.52,142.61,0.409612
84.47,62.58,0.184795
46.2,101.23,0.494744
82.53,52.01,0.881634
53.29,182.74,0.593906
36.83,100.13,0.314558
21.64,68.14,0.601134
67.34,44.69,0.421622
37.98,143.4,0.170319
83.9,91.03,0.390675
88.35,101.5,0.200289
4.42,56.29,0.416619
23.18,75.99,0.25715
98.57,166.04,0.132087
19.83,109.04,0.705209
26.16,115.25,0.683052
0.4,40.04,0.151673
67.97,94.17,0.372434
4.31,192.06,0.625937
64.46,186.4,0.749966
21.11,63.9,0.579573
35.16,53.95,0.908191
2.14,46.07,0.848335
42.31,43.71,0.77227
39.93,170.58,0.624425
46.23,182.45,0.111876
8.1,84.95,0.879696
29.03,104.99,0.420276
26.85,81.39,0.614171
8.96,100.15,0.30918
70.52,89.11,0.506601
39.08,113.47,0.56519
83.29,190.03,0.664388
62.62,150.7,0.958943
62.33,192.22,0.030138
52.88,51.43,0.542153
7.24,98.51,0.844744
87.07,4.1,0.808672
1.57,54.01,0.307106
20.73,40.11,0.328085
72.02,23.41,0.045409
41.84,150.11,0.425839
80.52,118.75,0.233027
78.61,17.58,0.120974
12.58,117.37,0.574252
22.68,55.98,0.826481
84.15,129.09,0.053783
56.0,92.87,0.550468
51.3,5.54,0.313551
54.61,178.08,0.337675
58.84,154.61,0.987405
91.97,49.92,0.086483
43.33,10.06,0.906502
6.15,1.95,0.339244
32.35,102.03,0.076045
96.29,118.56,0.143256
78.26,28.65,0.929206
9.42,38.28,0.132576
85.5,1.1,0.970348
96.96,42.81,0.900651
41.75,43.7,0.332872
5.5,24.62,0.88076
34.44,105.7,0.474463
4.81,57.87,0.982703
16.52,168.94,0.613866
3.04,73.34,0.354239
0.67,13.57,0.149619
99.29,37.69,0.8453
87.28,188.74,0.185803
41.4,165.99,0.100009
23.32,191.6,0.087694
97.68,193.69,0.030568
8.78,113.05,0.288257
87.41,22.42,0.629904
5.02,94.98,0.123426
11.78,93.08,0.344929
0.46,156.52,0.470756
66.43,170.24,0.294813
78.94,89.29,0.254879
23.4,21.53,0.51098
44.16,155.79,0.238564
35.11,5.97,0.676703
39.99,23.58,0.886521
20.52,40.29,0.930237
84.32,162.26,0.838385
43.69,173.65,0.589118
98.4,160.78,0.697739
31.61,81.68,0.874477
62.28,189.94,0.397459
11.0,90.25,0.129362
87.8,48.42,0.471839
75.43,89.59,0.697796
57.67,59.56,0.708607
44.58,119.13,0.671856
94.11,8.05,0.09657
7.56,143.11,0.529685
60.69,159.39,0.876665
82.39,133.63,0.232216
64.16,36.21,0.16691
93.8,101.69,0.371347
59.69,142.45,0.808324
10.67,22.54,0.265361
5.65,42.63,0.184371
73.16,178.84,0.5731
97.54,96.68,0.137753
25.14,67.3,0.688523
1.92,103.17,0.254256
90.57,189.54,0.320192
29.89,161.16,0.634489
49.68,68.26,0.741312
35.88,175.61,0.433319
81.18,22.67,0.997449
6.26,116.02,0.437911
8.13,12.54,0.210022
48.51,115.41,0.474992
74.02,164.98,0.140143
92.97,147.66,0.604248
60.3,161.31,0.552161
46.74,36.86,0.657803
53.33,47.18,0.109102
64.08,182.86,0.437387
63.59,86.99,0.559724
25.31,91.56,0.66486
70.46,195.42,0.652505
2.67,97.03,0.903874
6.05,13.36,0.39602
75.51,181.86,0.108247
38.74,52.69,0.134987
81.13,131.12,0.105343
75.53,2.26,0.130893
22.06,191.01,0.261889
66.74,85.15,0.426551
24.06,0.89,0.298209
82.79,90.01,0.282983
56.76,194.87,0.879936
93.88,7.13,0.249499
1.99,49.26,0.310818
43.97,5.21,0.355193
24.15,21.68,0.634938
84.06,46.26,0.18097
58.53,178.79,0.412338
50.07,196.58,0.920837
60.9,47.06,0.711059
10.01,126.73,0.501853
36.37,6.1,0.73554
7.06,165.16,0.482961
96.1,50.54,0.432302
21.94,73.91,0.669754
40.73,103.79,0.247209
21.11,129.97,0.088143
84.49,117.97,0.494195
39.5,37.16,0.374363
60.89,137.66,0.995283
28.83,59.55,0.528587
69.08,150.85,0.399624
35.89,90.93,0.907977
61.75,168.31,0.940917
31.25,73.62,0.912652
53.26,139.27,0.075454
97.07,5.16,0.952101
58.57,166.02,0.106514
84.76,160.24,0.423957
5.6,169.35,0.36633
37.52,76.46,0.842961
97.94,86.31,0.037383
30.04,63.23,0.223023
22.99,168.95,0.165504
37.13,80.48,0.934429
88.0,71.32,0.68502
2.73,72.9,0.672936
39.41,47.34,0.349791
30.7,43.52,0.826279
49.59,77.85,0.77412
66.66,100.4,0.391809
89.17,155.01,0.436684
33.54,37.83,0.968842
98.8,88.02,0.513261
41.64,31.67,0.049858
13.63,78.95,0.976449
22.56,180.41,0.492066
18.69,32.26,0.150841
63.67,141.51,0.337695
40.65,96.86,0.130436
12.64,58.85,0.037617
35.4,46.38,0.363147
15.34,101.72,0.13499
65.17,140.4,0.669111
72.83,120.68,0.897116
80.3,95.9,0.790593
99.06,39.34,0.604929
18.07,63.23,0.749273
16.15,143.86,0.877721
95.66,130.54,0.210967
93.99,191.69,0.72994
28.54,173.71,0.299642
70.36,156.61,0.028223
26.54,180.59,0.855161
41.45,164.64,0.68795
62.55,175.16,0.657499
94.72,93.27,0.664453
36.4,173.92,0.231195
40.57,28.74,0.445977
57.01,58.55,0.256265
50.39,61.01,0.032239
87.72,138.93,0.526447
8.41,85.05,0.019144
65.09,112.57,0.664895
58.52,148.41,0.43929
42.44,63.35,0.20587
64.76,98.17,0.008236
84.17,55.77,0.124692
91.24,32.11,0.774323
59.8,2.45,0.815545
42.78,128.65,0.287733
52.33,153.1,0.917601
36.05,31.81,0.012398
1.05,72.85,0.236302
1.68,0.27,0.068765
74.07,56.17,0.432308
54.18,126.54,0.579839
92.49,128.81,0.711236
26.97,109.64,0.007735
69.27,1.84,0.670402
17.19,176.5,0.320292
48.53,198.24,0.893782
47.96,126.61,0.571401
32.8,118.27,0.154619
55.08,195.08,0.265381
17.33,154.04,0.92962
80.08,143.27,0.502985
44.29,120.36,0.764647
81.79,184.47,0.469088
80.81,13.6,0.196058
12.44,7.99,0.961426
79.69,28.36,0.933192
81.43,186.15,0.814388
19.96,96.03,0.776595
7.86,127.55,0.727176
47.24,113.88,0.886009
39.98,3.87,0.943851
44.81,20.71,0.046261
64.06,136.74,0.782983
1.12,66.86,0.204291
93.67,131.81,0.302823
86.0,5.23,0.884912
0.35,119.01,0.58689
76.02,185.01,0.926313
35.24,165.0,0.714471
52.33,112.58,0.021013
84.28,115.27,0.457217
35.02,14.08,0.687449
74.19,181.12,0.93038
74.7,8.78,0.837529
97.18,79.84,0.685588
32.21,112.63,0.023645
86.56,64.83,0.218567
83.33,22.18,0.644445
56.42,33.62,0.284104
59.04,79.47,0.933175
12.83,95.73,0.262687
99.78,44.03,0.93896
65.35,123.79,0.65653
71.36,64.74,0.104965
70.8,139.85,0.451861
70.4,77.38,0.534828
49.49,28.06,0.960954
80.53,87.56,0.879023
42.6,72.58,0.039982
21.66,27.71,0.646368
59.62,38.13,0.502592
38.4,3.49,0.005445
71.33,17.22,0.646516
81.07,33.23,0.060542
78.71,23.26,0.160535
51.34,104.4,0.613251
64.18,8.42,0.157722
80.44,56.69,0.422096
60.17,109.07,0.610946
23.76,91.39,0.488736
44.28,184.01,0.267887
40.04,2.79,0.392103
50.39,110.28,0.961804
55.4,138.04,0.795263
22.9,171.15,0.674592
23.95,86.51,0.019367
7.63,127.95,0.360575
0.82,156.97,0.742409
78.49,164.3,0.310162
57.79,157.41,0.08697
23.36,62.79,0.176198
42.31,196.63,0.432087
26.88,92.72,0.953401
9.99,183.76,0.462876
80.39,105.53,0.4906
30.02,128.7,0.172759
50.32,44.07,0.121361
57.69,117.65,0.593839
44.56,143.77,0.862475
4.79,37.74,0.960072
20.12,148.48,0.290301
87.34,98.33,0.235971
84.0,71.74,0.64736
40.49,195.64,0.573216
99.5,33.75,0.238166
18.12,5.99,0.31316
41.05,5.17,0.573052
23.2,192.48,0.831059
48.94,137.81,0.637835
84.61,151.8,0.436173
