price,possibleNewPrice,priceIncreaseProbability
6.93,91.28,0.502646
59.74,149.67,0.323076
28.38,33.03,0.53077
69.99,10.16,0.063338
59.71,56.35,0.193513
27.83,89.85,0.039947
36.61,185.21,0.586837
41.62,177.85,0.001092
30.86,48.84,0.633526
30.77,134.84,0.388542
39.54,159.04,0.74696
28.09,64.74,0.284713
17.84,124.82,0.371653
56.62,39.76,0.169276
33.72,9.93,0.791006
7.47,17.86,0.329841
53.5,198.12,0.247044
90.89,139.7,0.917504
82.38,88.95,0.307275
87.72,113.56,0.007117
21.52,67.89,0.619261
2.05,163.69,0.060369
99.88,170.65,0.590099
71.6,161.31,0.765243
43.45,176.17,0.038535
75.4,119.02,0.878291
51.56,26.98,0.711622
35.82,8.65,0.888194
18.09,90.2,0.50237
23.07,69.76,0.684263
18.91,169.66,0.813038
67.55,78.91,0.007268
53.79,76.46,0.391115
81.38,28.39,0.010117
94.36,114.52,0.028705
2.54,52.99,0.41154
27.58,74.1,0.215175
50.14,194.04,0.308636
68.39,22.0,0.418468
19.4,105.32,0.966852
33.82,85.2,0.440292
30.56,3.64,0.743871
54.67,136.46,0.839189
64.13,121.33,0.563853
47.12,77.22,0.884904
80.74,114.16,0.049242
66.16,85.0,0.835906
7.91,60.07,0.969689
21.72,140.71,0.504842
28.28,104.52,0.183995
6.75,2.7,0.376189
79.78,80.27,0.755795
80.55,60.4,0.795696
60.74,175.18,0.613291
79.14,26.6,0.588193
63.39,22.05,0.615847
13.03,43.06,0.551937
54.17,31.18,0.475687
29.98,144.48,0.593557
4.12,128.62,0.873287
0.8,98.37,0.32446
99.46,61.41,0.684019
58.09,97.3,0.050728
39.59,103.57,0.306921
24.95,91.33,0.614468
44.94,72.2,0.131628
0.78,15.64,0.142432
42.18,129.22,0.595958
77.27,175.5,0.63167
91.61,197.73,0.645642
86.89,120.58,0.452952
47.7,120.14,0.702452
1.21,175.91,0.32856
54.97,192.62,0.142471
2.79,138.45,0.486521
38.67,53.25,0.369458
25.77,118.92,0.400077
44.13,113.98,0.597921
60.26,66.64,0.477549
55.05,102.13,0.61732
27.68,103.1,0.009226
5.13,20.58,0.945291
81.58,183.94,0.636588
18.31,108.14,0.668361
63.4,71.45,0.164304
30.95,156.08,0.85956
28.22,124.28,0.06283
77.61,44.22,0.121836
53.36,179.4,0.932136
55.53,141.32,0.574234
95.01,26.54,0.234605
19.1,170.21,0.43638
75.77,156.64,0.024286
23.75,177.42,0.409658
71.36,35.79,0.263775
20.61,138.95,0.856257
36.96,132.85,0.739479
62.52,156.87,0.567572
35.42,162.95,0.968048
85.17,193.08,0.840603
29.03,38.17,0.785533
71.73,94.12,0.966418
95.3,109.7,0.277199
46.67,190.29,0.821423
63.71,98.72,0.137865
5.75,20.24,0.455378
24.84,134.95,0.544799
11.16,112.95,0.726473
84.07,126.15,0.819181
28.45,37.77,0.652353
58.14,176.17,0.986508
75.61,153.44,0.157261
2.56,46.85,0.306264
95.57,2.66,0.902063
9.34,46.13,0.709124
54.9,21.93,0.410235
95.36,32.49,0.184793
48.85,89.25,0.445193
69.54,199.98,0.631515
45.35,196.85,0.670854
98.55,78.19,0.681922
96.61,102.34,0.82796
3.76,112.31,0.029199
60.05,30.34,0.695561
1.87,127.75,0.808895
4.33,27.17,0.863717
25.13,115.84,0.458791
88.14,132.7,0.125805
20.29,67.59,0.042245
27.78,153.53,0.084203
62.97,35.45,0.436648
55.71,89.25,0.251082
42.36,101.82,0.762194
89.19,174.64,0.587728
64.87,100.92,0.45801
1.41,111.78,0.554609
7.58,180.4,0.05061
24.46,144.32,0.50511
80.74,41.07,0.74856
24.6,94.33,0.735534
52.73,80.77,0.928475
16.19,77.78,0.961387
69.1,149.52,0.53976
17.53,128.91,0.105758
88.89,40.19,0.684067
73.38,101.87,0.412277
42.61,68.77,0.65247
56.79,41.89,0.307241
27.46,102.2,0.608107
24.55,199.81,0.579138
30.87,64.52,0.760297
1.86,135.09,0.187287
63.83,174.8,0.210918
55.6,153.63,0.894618
83.69,55.94,0.884746
30.6,58.55,0.404663
53.01,1.46,0.849175
48.2,64.02,0.403416
68.32,30.68,0.448697
33.3,2.34,0.918492
70.4,18.28,0.63612
58.37,23.08,0.438568
27.67,104.31,0.582873
87.56,175.37,0.934715
45.22,11.03,0.549154
17.52,129.49,0.113388
65.66,184.53,0.341883
46.61,37.36,0.151534
82.0,195.88,0.782494
41.24,68.77,0.732657
8.28,169.31,0.042094
93.28,167.58,0.255577
48.35,25.47,0.620145
92.44,133.0,0.633921
56.57,45.61,0.082996
40.94,190.23,0.574641
4.08,69.48,0.425711
66.97,24.98,0.720679
99.23,162.08,0.356879
0.89,31.12,0.590723
78.11,134.24,0.760601
50.16,80.73,0.044014
88.54,124.11,0.688577
83.71,153.99,0.658638
65.4,170.91,0.15101
32.95,52.86,0.227682
3.91,3.79,0.677681
58.94,116.99,0.760884
16.11,74.76,0.626535
75.3,123.37,0.313892
31.92,69.55,0.840028
64.21,1.46,0.458518
23.8,0.33,0.849637
63.45,160.5,0.73299
80.98,22.44,0.063473
30.56,194.42,0.370651
88.18,108.02,0.445166
25.69,198.3,0.570008
22.36,175.43,0.104821
76.25,55.24,0.53177
31.37,117.16,0.022948
48.44,100.5,0.114473
7.01,131.66,0.160497
15.64,164.24,0.836462
83.89,69.11,0.363992
71.81,172.28,0.837146
50.22,104.81,0.442921
34.09,136.98,0.485192
29.0,100.81,0.312171
39.37,103.73,0.438293
2.39,81.59,0.187732
92.83,193.14,0.892666
99.85,195.06,0.078223
32.91,68.39,0.456857
35.73,151.34,0.603909
50.94,192.1,0.911891
65.21,8.63,0.921778
37.66,57.87,0.118338
71.61,121.51,0.959523
23.17,90.3,0.462399
14.03,182.16,0.529583
57.85,10.76,0.631448
53.48,1.0,0.270237
34.43,135.99,0.730215
59.13,8.35,0.854445
36.17,189.17,0.019565
34.15,64.19,0.925854
82.15,197.26,0.029987
23.66,175.38,0.719418
23.7,170.62,0.792736
94.97,9.06,0.05213
78.24,17.81,0.186305
52.65,112.4,0.125558
99.45,156.21,0.329472
47.13,191.75,0.460723
12.01,112.1,0.901589
4.11,41.94,0.929103
50.24,47.36,0.744786
82.88,57.24,0.689562
54.21,47.95,0.032012
21.59,191.44,0.37525
93.2,114.24,0.271911
45.84,92.88,0.8791
11.01,19.23,0.990808
71.04,131.63,0.890693
53.25,68.21,0.779861
75.75,105.96,0.066805
34.25,85.29,0.639878
40.81,94.43,0.545924
98.44,158.47,0.987473
53.46,171.25,0.912929
1.56,45.68,0.015985
53.51,175.98,0.700807
84.74,139.97,0.216794
26.64,6.38,0.895
96.39,30.34,0.06692
23.24,152.67,0.543234
71.1,5.21,0.154653
35.92,14.98,0.626638
43.93,115.03,0.245884
10.12,28.92,0.520708
33.23,36.59,0.060997
84.63,187.26,0.168232
94.12,20.31,0.328908
77.69,194.94,0.048499
32.4,19.28,0.176015
3.34,67.0,0.002644
87.42,20.2,0.180511
45.97,0.91,0.355536
81.91,156.05,0.735343
52.61,81.29,0.74857
93.49,172.25,0.396889
55.38,51.39,0.900509
0.63,146.25,0.003584
83.96,86.13,0.677295
75.63,86.02,0.803762
12.54,189.24,0.455681
47.94,30.18,0.08112
40.25,5.88,0.685543
7.17,70.4,0.677648
80.17,173.25,0.714702
99.98,158.26,0.927673
21.95,138.76,0.557747
47.86,42.73,0.294629
98.14,56.61,0.133255
50.88,21.06,0.078284
75.64,63.18,0.125518
79.75,43.67,0.989838
82.27,45.86,0.657667
6.78,71.85,0.90337
75.13,110.96,0.300216
3.23,181.64,0.333684
41.26,160.37,0.036625
83.19,87.48,0.984238
64.35,74.2,0.916461
3.67,129.59,0.297496
80.54,122.28,0.544963
18.85,46.52,0.238907
13.79,180.8,0.880101
19.4,113.76,0.391558
24.18,184.91,0.175997
81.02,155.21,0.840339
9.69,11.91,0.263525
69.96,70.61,0.712664
83.13,54.93,0.680196
58.41,122.51,0.720116
46.94,140.85,0.734424
42.73,102.83,0.636131
29.42,79.3,0.242993
18.2,74.49,0.545368
32.54,48.0,0.040967
83.2,138.95,0.528831
1.51,52.45,0.103348
44.18,6.51,0.495208
26.83,110.59,0.207073
91.58,193.53,0.345155
66.32,152.78,0.017212
71.51,198.49,0.945165
54.78,178.42,0.615828
94.9,36.05,0.296913
97.71,39.28,0.166309
93.15,163.72,0.294081
8.32,28.64,0.277299
39.58,6.24,0.961031
0.19,30.22,0.902732
30.34,66.3,0.637668
34.79,42.27,0.288873
34.67,162.8,0.205506
9.78,145.18,0.603588
37.57,125.1,0.806386
63.92,164.61,0.801958
70.78,119.16,0.174449
41.54,20.08,0.887522
48.73,123.93,0.442556
68.62,199.07,0.708244
43.43,6.53,0.277101
25.33,102.13,0.516175
67.8,168.14,0.292556
80.88,140.46,0.751945
23.28,9.22,0.673623
77.66,97.04,0.468741
62.77,67.09,0.734725
95.79,179.16,0.861298
38.01,40.88,0.142007
98.1,175.89,0.936513
36.36,179.97,0.752031
91.46,1.16,0.173306
63.29,172.52,0.445832
54.15,151.84,0.336883
21.62,39.22,0.090815
73.03,72.11,0.500102
61.29,184.7,0.401694
27.47,109.56,0.892557
84.04,161.21,0.222892
12.46,124.54,0.85348
56.33,95.65,0.767979
38.69,10.43,0.86174
4.94,168.35,0.948002
4.97,67.95,0.106052
97.47,116.1,0.843256
45.85,6.58,0.138891
73.28,79.32,0.037116
95.35,10.16,0.923161
27.44,198.9,0.272909
24.47,175.06,0.673155
24.93,176.54,0.224278
45.16,16.14,0.749081
56.39,187.51,0.016748
83.84,130.33,0.972858
39.59,29.9,0.105689
12.98,37.02,0.874222
27.14,122.42,0.728174
55.85,89.36,0.879533
36.04,45.32,0.099438
6.34,117.0,0.446931
56.57,138.24,0.937077
8.13,47.9,0.803684
96.53,114.73,0.557767
34.2,130.01,0.7242
44.92,176.48,0.413997
83.46,180.04,0.717072
0.27,170.75,0.405988
43.45,110.59,0.879954
60.92,50.23,0.922198
51.99,195.18,0.392569
54.69,94.82,0.308139
62.5,124.87,0.307784
37.16,26.85,0.237121
81.34,177.25,0.672692
81.29,91.85,0.329203
98.1,177.76,0.566909
44.71,43.35,0.829316
83.37,190.73,0.931693
40.3,127.47,0.37718
39.79,71.53,0.925787
61.17,136.54,0.96729
83.43,66.26,0.373627
65.18,125.75,0.365537
18.33,18.28,0.857235
99.94,56.27,0.200811
80.42,75.73,0.38013
24.06,145.58,0.037528
41.6,165.78,0.832078
32.17,134.77,0.233059
21.9,72.55,0.786642
31.14,93.41,0.738619
91.97,20.86,0.345246
5.38,108.92,0.081621
9.47,107.36,0.724624
95.57,87.99,0.111704
14.81,48.86,0.288922
45.03,134.5,0.163671
74.7,132.78,0.519858
19.95,169.25,0.722053
57.74,89.96,0.561742
16.72,92.76,0.519785
25.25,182.92,0.083193
44.16,39.45,0.994888
34.02,65.12,0.171221
27.62,69.43,0.813697
54.78,153.96,0.270143
73.37,138.49,0.568223
82.33,144.13,0.048492
56.01,184.87,0.011873
38.44,22.13,0.819551
31.38,188.68,0.227071
77.89,117.39,0.350105
17.41,171.69,0.757186
98.35,13.16,0.709039
42.49,195.71,0.992351
17.39,150.87,0.171053
4.69,31.94,0.405018
20.33,84.87,0.086287
65.94,163.3,0.68881
51.49,9.9,0.336352
78.25,161.2,0.488013
34.71,100.09,0.350196
88.06,68.17,0.410996
75.1,12.72,0.275409
29.56,100.33,0.017275
39.56,51.68,0.464793
16.49,149.99,0.744789
5.84,18.8,0.914103
99.14,167.94,0.513174
44.91,54.93,0.191281
20.92,97.63,0.384237
85.77,69.45,0.043879
95.99,38.24,0.988019
50.92,144.45,0.6199
22.88,58.78,0.909417
30.92,79.78,0.745347
41.68,58.04,0.275715
41.87,3.69,0.173336
55.46,164.06,0.960746
26.44,31.27,0.155787
47.58,146.12,0.120101
81.03,14.62,0.137189
91.37,39.73,0.858685
23.19,33.05,0.175624
28.04,84.95,0.294049
29.12,43.56,0.750538
74.22,185.09,0.874969
33.93,7.88,0.608336
56.71,101.3,0.725486
80.89,176.17,0.960957
84.46,110.87,0.862483
53.84,15.1,0.721451
86.32,36.72,0.154348
20.89,180.42,0.11335
26.75,174.49,0.795646
41.11,148.04,0.303178
75.08,133.13,0.236093
40.19,10.85,0.100786
40.66,105.77,0.961614
89.0,137.44,0.969896
94.99,100.41,0.242745
30.67,171.03,0.858017
10.62,93.6,0.074871
0.06,54.85,0.754131
38.78,94.58,0.591537
83.38,22.82,0.52471
85.07,199.59,0.463717
38.01,41.93,0.87081
93.27,114.87,0.354068
60.89,172.13,0.145385
7.71,178.98,0.696929
80.71,191.14,0.021526
6.92,126.4,0.665524
92.22,70.33,0.406926
15.96,121.9,0.582313
30.93,172.68,0.652154
49.23,132.9,0.56381
51.0,148.84,0.641999
73.95,80.18,0.376111
58.79,140.25,0.228643
38.42,59.96,0.24259
25.05,151.45,0.148033
78.24,15.12,0.293201
51.46,54.24,0.838908
2.44,63.81,6.7E-5
66.47,44.7,0.786471
5.24,190.98,0.002741
31.59,36.72,0.265709
35.91,154.96,0.306912
27.35,171.43,0.835753
59.04,147.05,0.732417
76.55,116.04,0.10603
22.83,17.67,0.402159
36.05,165.64,0.174059
27.94,7.8,0.886627
25.29,131.9,0.536924
11.35,17.91,0.654915
53.8,169.0,0.064123
66.28,136.1,0.709979
98.64,52.92,0.945915
52.81,22.11,0.602651
69.78,80.36,0.102451
86.78,198.92,0.497147
82.59,109.27,0.855988
52.5,197.58,0.093389
46.59,128.78,0.279106
75.43,197.79,0.163632
31.98,161.45,0.380854
24.18,33.02,0.31949
15.1,189.29,0.571703
28.27,118.0,0.649212
44.13,14.34,0.845594
94.52,3.6,0.734827
