price,possibleNewPrice,priceIncreaseProbability
80.35,29.67,0.873821
88.55,155.94,0.523927
76.4,190.76,0.828696
7.26,71.98,0.146344
36.42,191.09,0.143808
22.08,0.46,0.655081
53.59,44.69,0.395711
66.91,7.25,0.02552
82.81,197.03,0.142591
18.88,79.71,0.865529
98.14,127.7,0.728257
71.4,149.3,0.109214
39.33,105.86,0.717233
27.0,191.17,0.130679
71.19,90.81,0.587795
44.95,131.96,0.229422
0.69,124.03,0.645864
4.6,87.12,0.375238
5.74,136.38,0.545931
39.79,54.45,0.301965
48.27,137.85,0.246161
19.48,104.37,0.991627
70.96,21.26,0.286084
94.65,54.93,0.075576
18.4,7.86,0.481319
67.24,13.81,0.026358
12.22,14.37,0.176741
23.42,154.24,0.349029
36.52,108.54,0.205691
84.81,198.22,0.476591
22.55,35.43,0.458191
87.91,71.48,0.200601
34.08,188.39,0.177638
86.41,120.75,0.241644
50.57,27.99,0.666835
63.39,126.02,0.798558
81.26,136.63,0.296213
33.3,67.73,0.47052
58.57,65.69,0.547183
44.61,21.83,0.979529
94.54,72.58,0.191174
67.69,141.2,0.33654
12.44,154.71,0.67135
63.76,60.23,0.993533
13.59,122.38,0.812415
94.16,35.19,0.653971
12.82,178.45,0.299341
99.63,146.06,0.6201
86.29,115.27,0.025238
79.93,58.92,0.229082
63.38,132.44,0.670646
49.4,40.15,0.259345
54.88,17.52,0.422032
66.79,166.65,0.409328
18.51,117.55,0.918657
11.38,67.22,0.594994
99.6,27.26,0.608727
44.35,19.82,0.959432
58.11,99.28,0.144107
87.84,113.49,0.013309
68.89,76.82,0.116034
24.56,141.91,0.151894
2.38,198.67,0.87226
62.73,42.61,0.142492
7.3,31.86,0.820807
82.88,29.49,0.812015
3.47,57.19,0.150753
38.48,20.68,0.651584
83.95,137.38,0.341982
90.78,55.18,0.003811
34.9,13.36,0.921011
30.76,72.94,0.816025
25.06,40.97,0.298376
58.1,138.97,0.083217
42.38,43.45,0.015862
18.06,94.88,0.318966
64.38,21.8,0.582271
32.07,73.96,0.978788
22.43,51.14,0.19946
26.33,109.24,0.313079
45.1,71.82,0.913012
62.41,70.97,0.78763
56.73,143.22,0.072837
95.9,198.34,0.917027
35.61,11.22,0.88898
38.78,133.29,0.095595
51.6,198.53,0.41942
29.68,47.43,0.06393
60.02,75.43,0.554149
38.48,89.05,0.845797
12.23,126.99,0.65952
57.7,10.04,0.956058
92.15,184.47,0.137033
87.51,92.87,0.088308
21.66,123.25,0.521335
73.33,50.26,0.310668
18.53,197.86,0.10517
38.85,162.01,0.546434
93.34,146.37,0.818183
1.52,29.48,0.106297
42.85,69.3,0.007418
5.7,34.3,0.631248
25.27,2.56,0.347698
48.31,186.67,0.656994
79.94,145.48,0.749162
56.7,125.8,0.326097
1.32,171.99,0.398419
54.59,111.46,0.553903
72.58,101.78,0.962153
83.07,25.83,0.246615
63.25,104.05,0.16271
34.95,28.17,0.31924
59.24,175.1,0.991035
85.46,195.41,0.159261
13.32,106.86,0.512133
24.65,196.63,0.517153
24.78,40.12,0.722736
99.99,131.91,0.312758
3.88,177.57,0.09242
84.5,92.26,0.559102
79.4,80.35,0.032729
89.63,28.99,0.101777
25.78,159.07,0.539875
24.53,152.72,0.528314
34.11,128.76,0.013794
67.54,94.98,0.841062
22.32,66.95,0.809545
2.52,72.73,0.028531
72.9,195.18,0.388236
94.15,196.6,0.780684
29.97,107.12,0.13771
33.54,91.25,0.33668
63.46,59.08,0.583649
99.35,166.72,0.939426
80.56,0.02,0.037207
10.48,46.48,0.007273
99.11,85.67,0.875134
24.84,155.81,0.873339
92.85,141.8,0.943871
84.46,174.63,0.53823
24.72,22.61,0.763511
60.0,16.21,0.130284
33.71,65.58,0.695793
86.54,97.06,0.763515
69.43,51.23,0.36938
57.28,86.74,0.868831
41.24,17.9,0.934385
89.72,178.39,0.287372
87.44,2.99,0.077038
59.96,92.29,0.941159
72.85,35.83,0.76716
11.78,44.36,0.518101
96.96,6.28,0.960055
56.58,188.61,0.654657
72.41,99.53,0.626912
45.45,123.5,0.696259
4.95,102.63,0.661958
92.05,67.46,0.435698
40.24,143.01,0.200413
73.03,20.72,0.742803
12.45,163.52,0.3908
15.44,90.29,0.721614
38.99,132.67,0.58201
77.11,143.5,0.777126
11.87,150.35,0.51549
29.19,40.73,0.603171
77.35,68.66,0.433455
98.45,82.85,0.773099
13.35,189.84,0.924645
22.9,77.27,0.029898
81.44,28.35,0.901034
15.37,1.4,0.033128
72.67,85.86,0.825268
28.55,26.63,0.774403
91.22,54.23,0.354547
27.11,99.88,0.965936
37.83,156.0,0.018967
21.27,87.11,0.829354
6.04,190.3,0.669905
15.84,121.14,0.053146
85.3,67.4,0.897499
11.85,107.86,0.48209
49.77,91.56,0.778091
38.57,6.95,0.882949
80.46,51.18,0.447274
33.61,76.11,0.976861
31.33,170.44,0.547961
61.41,48.42,0.716029
69.39,98.49,0.44407
16.85,78.9,0.433495
41.51,1.9,0.758843
93.89,164.49,0.229591
91.41,83.5,0.754558
69.22,9.13,0.543821
51.28,86.0,0.951097
10.87,105.83,0.859743
93.13,19.93,0.240317
39.94,57.81,0.513469
60.34,61.89,0.318799
63.96,12.91,0.530664
25.89,37.49,0.182917
39.46,175.29,0.756711
88.06,81.67,0.528433
82.34,57.04,0.520886
18.3,163.14,0.415182
14.6,193.73,0.985781
0.85,85.4,0.410942
46.56,62.49,0.772694
35.81,9.83,0.454175
41.48,181.54,0.563677
32.51,170.57,0.881717
85.41,44.91,0.100054
67.64,10.94,0.885472
95.95,47.27,0.310713
74.67,119.46,0.194102
98.2,108.46,0.493649
20.22,94.21,0.046211
92.16,26.75,0.370132
95.37,37.47,0.726678
40.48,118.46,0.058514
43.87,61.84,0.695944
45.98,71.26,0.246903
83.63,163.17,0.943116
31.85,11.02,0.050435
76.48,36.57,0.849726
19.74,108.45,0.736327
17.29,37.92,0.94556
49.03,113.36,0.001657
54.71,143.99,0.276929
39.63,69.15,0.155395
9.9,168.02,0.168534
56.93,30.08,0.044672
18.91,131.78,0.342157
45.52,64.68,0.079873
10.71,76.98,0.230045
3.53,100.98,0.254698
23.15,74.81,0.881217
36.53,158.32,0.673865
9.07,28.28,0.770067
62.59,154.75,0.137192
56.75,82.73,0.66546
13.1,3.21,0.676168
31.6,100.86,0.26379
50.58,70.72,0.286098
87.21,12.43,0.711919
88.3,15.87,0.178997
16.36,120.0,0.298015
70.39,117.25,0.731743
48.17,193.14,0.244486
47.55,120.56,0.499711
4.14,185.5,0.643793
46.07,160.46,0.584166
18.68,95.05,0.503033
76.47,33.94,0.704971
1.75,197.32,0.646879
7.74,31.13,0.258363
72.15,115.05,0.832658
51.94,163.12,0.69926
46.42,55.18,0.98981
65.88,0.06,0.842321
14.91,14.3,0.564416
0.7,62.15,0.236042
34.5,104.53,0.755383
78.18,43.77,0.036893
85.09,22.0,0.121677
73.65,32.68,0.749816
70.11,115.22,0.941037
60.93,182.7,0.558474
43.06,18.66,0.552905
62.52,64.38,0.541164
42.53,12.6,0.137126
29.53,42.74,0.951099
53.81,129.26,0.301977
97.85,88.77,0.574388
52.24,132.02,0.989284
70.17,128.89,0.404006
